date,brand,date_type,day_of_week,date_map,day_of_year,week_of_year
1404,5,2,2,2017-03-28,87,14
1404,6,2,2,2017-03-28,87,14
1404,7,2,2,2017-03-28,87,14
1404,8,2,2,2017-03-28,87,14
1404,9,2,2,2017-03-28,87,14
1404,10,2,2,2017-03-28,87,14
1405,1,2,3,2017-03-29,88,14
1405,2,2,3,2017-03-29,88,14
1405,3,2,3,2017-03-29,88,14
1405,4,2,3,2017-03-29,88,14
1405,5,2,3,2017-03-29,88,14
1405,6,2,3,2017-03-29,88,14
1405,7,2,3,2017-03-29,88,14
1405,8,2,3,2017-03-29,88,14
1405,9,2,3,2017-03-29,88,14
1405,10,2,3,2017-03-29,88,14
1406,1,2,4,2017-03-30,89,14
1406,2,2,4,2017-03-30,89,14
1406,3,2,4,2017-03-30,89,14
1406,4,2,4,2017-03-30,89,14
1406,5,2,4,2017-03-30,89,14
1406,6,2,4,2017-03-30,89,14
1406,7,2,4,2017-03-30,89,14
1406,8,2,4,2017-03-30,89,14
1406,9,2,4,2017-03-30,89,14
1406,10,2,4,2017-03-30,89,14
1407,1,2,5,2017-03-31,90,14
1407,2,2,5,2017-03-31,90,14
1407,3,2,5,2017-03-31,90,14
1407,4,2,5,2017-03-31,90,14
1407,5,2,5,2017-03-31,90,14
1407,6,2,5,2017-03-31,90,14
1407,7,2,5,2017-03-31,90,14
1407,8,2,5,2017-03-31,90,14
1407,9,2,5,2017-03-31,90,14
1407,10,2,5,2017-03-31,90,14
1408,1,0,6,2017-04-01,91,14
1408,2,0,6,2017-04-01,91,14
1408,3,0,6,2017-04-01,91,14
1408,4,0,6,2017-04-01,91,14
1408,5,0,6,2017-04-01,91,14
1408,6,0,6,2017-04-01,91,14
1408,7,0,6,2017-04-01,91,14
1408,8,0,6,2017-04-01,91,14
1408,9,0,6,2017-04-01,91,14
1408,10,0,6,2017-04-01,91,14
1409,6,1,7,2017-04-02,92,14
1409,8,1,7,2017-04-02,92,14
1409,9,1,7,2017-04-02,92,14
1409,10,1,7,2017-04-02,92,14
1410,9,1,1,2017-04-03,93,15
1411,1,2,3,2017-04-05,95,15
1411,2,2,3,2017-04-05,95,15
1411,3,2,3,2017-04-05,95,15
1411,4,2,3,2017-04-05,95,15
1411,5,2,3,2017-04-05,95,15
1411,6,2,3,2017-04-05,95,15
1411,7,2,3,2017-04-05,95,15
1411,8,2,3,2017-04-05,95,15
1411,9,2,3,2017-04-05,95,15
1411,10,2,3,2017-04-05,95,15
1412,1,2,4,2017-04-06,96,15
1412,2,2,4,2017-04-06,96,15
1412,3,2,4,2017-04-06,96,15
1412,4,2,4,2017-04-06,96,15
1412,5,2,4,2017-04-06,96,15
1412,6,2,4,2017-04-06,96,15
1412,7,2,4,2017-04-06,96,15
1412,8,2,4,2017-04-06,96,15
1412,9,2,4,2017-04-06,96,15
1412,10,2,4,2017-04-06,96,15
1413,1,2,5,2017-04-07,97,15
1413,2,2,5,2017-04-07,97,15
1413,3,2,5,2017-04-07,97,15
1413,4,2,5,2017-04-07,97,15
1413,5,2,5,2017-04-07,97,15
1413,6,2,5,2017-04-07,97,15
1413,7,2,5,2017-04-07,97,15
1413,8,2,5,2017-04-07,97,15
1413,9,2,5,2017-04-07,97,15
1413,10,2,5,2017-04-07,97,15
1414,1,3,6,2017-04-08,98,15
1414,2,3,6,2017-04-08,98,15
1414,3,3,6,2017-04-08,98,15
1414,5,3,6,2017-04-08,98,15
1414,6,3,6,2017-04-08,98,15
1414,7,3,6,2017-04-08,98,15
1414,8,3,6,2017-04-08,98,15
1414,9,3,6,2017-04-08,98,15
1414,10,3,6,2017-04-08,98,15
1415,3,3,7,2017-04-09,99,15
1415,6,3,7,2017-04-09,99,15
1415,9,3,7,2017-04-09,99,15
1416,1,2,1,2017-04-10,100,16
1416,2,2,1,2017-04-10,100,16
1416,3,2,1,2017-04-10,100,16
1416,4,2,1,2017-04-10,100,16
1416,5,2,1,2017-04-10,100,16
1416,6,2,1,2017-04-10,100,16
1416,7,2,1,2017-04-10,100,16
1416,8,2,1,2017-04-10,100,16
1416,9,2,1,2017-04-10,100,16
1416,10,2,1,2017-04-10,100,16
1417,1,2,2,2017-04-11,101,16
1417,2,2,2,2017-04-11,101,16
1417,3,2,2,2017-04-11,101,16
1417,4,2,2,2017-04-11,101,16
1417,5,2,2,2017-04-11,101,16
1417,6,2,2,2017-04-11,101,16
1417,7,2,2,2017-04-11,101,16
1417,8,2,2,2017-04-11,101,16
1417,9,2,2,2017-04-11,101,16
1417,10,2,2,2017-04-11,101,16
1418,1,2,3,2017-04-12,102,16
1418,2,2,3,2017-04-12,102,16
1418,3,2,3,2017-04-12,102,16
1418,4,2,3,2017-04-12,102,16
1418,5,2,3,2017-04-12,102,16
1418,6,2,3,2017-04-12,102,16
1418,7,2,3,2017-04-12,102,16
1418,8,2,3,2017-04-12,102,16
1418,9,2,3,2017-04-12,102,16
1418,10,2,3,2017-04-12,102,16
1419,1,2,4,2017-04-13,103,16
1419,2,2,4,2017-04-13,103,16
1419,3,2,4,2017-04-13,103,16
1419,4,2,4,2017-04-13,103,16
1419,5,2,4,2017-04-13,103,16
1419,6,2,4,2017-04-13,103,16
1419,7,2,4,2017-04-13,103,16
1419,8,2,4,2017-04-13,103,16
1419,9,2,4,2017-04-13,103,16
1419,10,2,4,2017-04-13,103,16
1420,1,2,5,2017-04-14,104,16
1420,2,2,5,2017-04-14,104,16
1420,3,2,5,2017-04-14,104,16
1420,4,2,5,2017-04-14,104,16
1420,5,2,5,2017-04-14,104,16
1420,6,2,5,2017-04-14,104,16
1420,7,2,5,2017-04-14,104,16
1420,8,2,5,2017-04-14,104,16
1420,9,2,5,2017-04-14,104,16
1420,10,2,5,2017-04-14,104,16
1421,1,3,6,2017-04-15,105,16
1421,2,3,6,2017-04-15,105,16
1421,3,3,6,2017-04-15,105,16
1421,4,3,6,2017-04-15,105,16
1421,5,3,6,2017-04-15,105,16
1421,6,3,6,2017-04-15,105,16
1421,7,3,6,2017-04-15,105,16
1421,8,3,6,2017-04-15,105,16
1421,9,3,6,2017-04-15,105,16
1421,10,3,6,2017-04-15,105,16
1422,1,2,1,2017-04-17,107,17
1422,2,2,1,2017-04-17,107,17
1422,3,2,1,2017-04-17,107,17
1422,4,2,1,2017-04-17,107,17
1422,5,2,1,2017-04-17,107,17
1422,6,2,1,2017-04-17,107,17
1422,7,2,1,2017-04-17,107,17
1422,8,2,1,2017-04-17,107,17
1422,9,2,1,2017-04-17,107,17
1422,10,2,1,2017-04-17,107,17
1423,1,2,2,2017-04-18,108,17
1423,2,2,2,2017-04-18,108,17
1423,3,2,2,2017-04-18,108,17
1423,4,2,2,2017-04-18,108,17
1423,5,2,2,2017-04-18,108,17
1423,6,2,2,2017-04-18,108,17
1423,7,2,2,2017-04-18,108,17
1423,8,2,2,2017-04-18,108,17
1423,9,2,2,2017-04-18,108,17
1423,10,2,2,2017-04-18,108,17
1424,1,2,3,2017-04-19,109,17
1424,2,2,3,2017-04-19,109,17
1424,3,2,3,2017-04-19,109,17
1424,4,2,3,2017-04-19,109,17
1424,5,2,3,2017-04-19,109,17
1424,6,2,3,2017-04-19,109,17
1424,7,2,3,2017-04-19,109,17
1424,8,2,3,2017-04-19,109,17
1424,9,2,3,2017-04-19,109,17
1424,10,2,3,2017-04-19,109,17
1425,1,2,4,2017-04-20,110,17
1425,2,2,4,2017-04-20,110,17
1425,3,2,4,2017-04-20,110,17
1425,4,2,4,2017-04-20,110,17
1425,5,2,4,2017-04-20,110,17
1425,6,2,4,2017-04-20,110,17
1425,7,2,4,2017-04-20,110,17
1425,8,2,4,2017-04-20,110,17
1425,9,2,4,2017-04-20,110,17
1425,10,2,4,2017-04-20,110,17
1426,1,2,5,2017-04-21,111,17
1426,2,2,5,2017-04-21,111,17
1426,3,2,5,2017-04-21,111,17
1426,4,2,5,2017-04-21,111,17
1426,5,2,5,2017-04-21,111,17
1426,6,2,5,2017-04-21,111,17
1426,7,2,5,2017-04-21,111,17
1426,8,2,5,2017-04-21,111,17
1426,9,2,5,2017-04-21,111,17
1426,10,2,5,2017-04-21,111,17
1427,2,3,6,2017-04-22,112,17
1427,3,3,6,2017-04-22,112,17
1427,4,3,6,2017-04-22,112,17
1427,6,3,6,2017-04-22,112,17
1427,8,3,6,2017-04-22,112,17
1427,9,3,6,2017-04-22,112,17
1427,10,3,6,2017-04-22,112,17
1428,1,3,7,2017-04-23,113,17
1428,2,3,7,2017-04-23,113,17
1428,4,3,7,2017-04-23,113,17
1428,9,3,7,2017-04-23,113,17
1428,10,3,7,2017-04-23,113,17
1429,1,2,1,2017-04-24,114,18
1429,2,2,1,2017-04-24,114,18
1429,3,2,1,2017-04-24,114,18
1429,4,2,1,2017-04-24,114,18
1429,5,2,1,2017-04-24,114,18
1429,6,2,1,2017-04-24,114,18
1429,7,2,1,2017-04-24,114,18
1429,8,2,1,2017-04-24,114,18
1429,9,2,1,2017-04-24,114,18
1429,10,2,1,2017-04-24,114,18
1430,1,2,2,2017-04-25,115,18
1430,2,2,2,2017-04-25,115,18
1430,3,2,2,2017-04-25,115,18
1430,4,2,2,2017-04-25,115,18
1430,5,2,2,2017-04-25,115,18
1430,6,2,2,2017-04-25,115,18
1430,7,2,2,2017-04-25,115,18
1430,8,2,2,2017-04-25,115,18
1430,9,2,2,2017-04-25,115,18
1430,10,2,2,2017-04-25,115,18
1431,1,2,3,2017-04-26,116,18
1431,2,2,3,2017-04-26,116,18
1431,3,2,3,2017-04-26,116,18
1431,4,2,3,2017-04-26,116,18
1431,5,2,3,2017-04-26,116,18
1431,6,2,3,2017-04-26,116,18
1431,7,2,3,2017-04-26,116,18
1431,8,2,3,2017-04-26,116,18
1431,9,2,3,2017-04-26,116,18
1431,10,2,3,2017-04-26,116,18
1432,1,2,4,2017-04-27,117,18
1432,2,2,4,2017-04-27,117,18
1432,3,2,4,2017-04-27,117,18
1432,4,2,4,2017-04-27,117,18
1432,5,2,4,2017-04-27,117,18
1432,6,2,4,2017-04-27,117,18
1432,7,2,4,2017-04-27,117,18
1432,8,2,4,2017-04-27,117,18
1432,9,2,4,2017-04-27,117,18
1432,10,2,4,2017-04-27,117,18
1433,1,2,5,2017-04-28,118,18
1433,2,2,5,2017-04-28,118,18
1433,3,2,5,2017-04-28,118,18
1433,4,2,5,2017-04-28,118,18
1433,5,2,5,2017-04-28,118,18
1433,6,2,5,2017-04-28,118,18
1433,7,2,5,2017-04-28,118,18
1433,8,2,5,2017-04-28,118,18
1433,9,2,5,2017-04-28,118,18
1433,10,2,5,2017-04-28,118,18
1434,1,3,6,2017-04-29,119,18
1434,3,3,6,2017-04-29,119,18
1434,4,3,6,2017-04-29,119,18
1434,5,3,6,2017-04-29,119,18
1434,6,3,6,2017-04-29,119,18
1434,7,3,6,2017-04-29,119,18
1434,8,3,6,2017-04-29,119,18
1434,9,3,6,2017-04-29,119,18
1434,10,3,6,2017-04-29,119,18
1435,4,3,7,2017-04-30,120,18
1436,3,1,1,2017-05-01,121,19
1436,4,1,1,2017-05-01,121,19
1436,6,1,1,2017-05-01,121,19
1436,7,1,1,2017-05-01,121,19
1436,9,1,1,2017-05-01,121,19
1436,10,1,1,2017-05-01,121,19
1437,1,2,2,2017-05-02,122,19
1437,2,2,2,2017-05-02,122,19
1437,3,2,2,2017-05-02,122,19
1437,4,2,2,2017-05-02,122,19
1437,5,2,2,2017-05-02,122,19
1437,6,2,2,2017-05-02,122,19
1437,7,2,2,2017-05-02,122,19
1437,8,2,2,2017-05-02,122,19
1437,9,2,2,2017-05-02,122,19
1437,10,2,2,2017-05-02,122,19
1438,1,2,3,2017-05-03,123,19
1438,2,2,3,2017-05-03,123,19
1438,3,2,3,2017-05-03,123,19
1438,4,2,3,2017-05-03,123,19
1438,5,2,3,2017-05-03,123,19
1438,6,2,3,2017-05-03,123,19
1438,7,2,3,2017-05-03,123,19
1438,8,2,3,2017-05-03,123,19
1438,9,2,3,2017-05-03,123,19
1438,10,2,3,2017-05-03,123,19
1439,1,2,4,2017-05-04,124,19
1439,2,2,4,2017-05-04,124,19
1439,3,2,4,2017-05-04,124,19
1439,4,2,4,2017-05-04,124,19
1439,5,2,4,2017-05-04,124,19
1439,6,2,4,2017-05-04,124,19
1439,7,2,4,2017-05-04,124,19
1439,8,2,4,2017-05-04,124,19
1439,9,2,4,2017-05-04,124,19
1439,10,2,4,2017-05-04,124,19
1440,1,2,5,2017-05-05,125,19
1440,2,2,5,2017-05-05,125,19
1440,3,2,5,2017-05-05,125,19
1440,4,2,5,2017-05-05,125,19
1440,5,2,5,2017-05-05,125,19
1440,6,2,5,2017-05-05,125,19
1440,7,2,5,2017-05-05,125,19
1440,8,2,5,2017-05-05,125,19
1440,9,2,5,2017-05-05,125,19
1440,10,2,5,2017-05-05,125,19
1441,1,3,6,2017-05-06,126,19
1441,2,3,6,2017-05-06,126,19
1441,3,3,6,2017-05-06,126,19
1441,4,3,6,2017-05-06,126,19
1441,5,3,6,2017-05-06,126,19
1441,6,3,6,2017-05-06,126,19
1441,7,3,6,2017-05-06,126,19
1441,8,3,6,2017-05-06,126,19
1441,9,3,6,2017-05-06,126,19
1441,10,3,6,2017-05-06,126,19
1442,6,3,7,2017-05-07,127,19
1442,8,3,7,2017-05-07,127,19
1442,9,3,7,2017-05-07,127,19
1443,1,2,1,2017-05-08,128,20
1443,2,2,1,2017-05-08,128,20
1443,3,2,1,2017-05-08,128,20
1443,4,2,1,2017-05-08,128,20
1443,5,2,1,2017-05-08,128,20
1443,6,2,1,2017-05-08,128,20
1443,7,2,1,2017-05-08,128,20
1443,8,2,1,2017-05-08,128,20
1443,9,2,1,2017-05-08,128,20
1443,10,2,1,2017-05-08,128,20
1444,1,2,2,2017-05-09,129,20
1444,2,2,2,2017-05-09,129,20
1444,3,2,2,2017-05-09,129,20
1444,4,2,2,2017-05-09,129,20
1444,5,2,2,2017-05-09,129,20
1444,6,2,2,2017-05-09,129,20
1444,7,2,2,2017-05-09,129,20
1444,8,2,2,2017-05-09,129,20
1444,9,2,2,2017-05-09,129,20
1444,10,2,2,2017-05-09,129,20
1445,1,2,3,2017-05-10,130,20
1445,2,2,3,2017-05-10,130,20
1445,3,2,3,2017-05-10,130,20
1445,4,2,3,2017-05-10,130,20
1445,5,2,3,2017-05-10,130,20
1445,6,2,3,2017-05-10,130,20
1445,7,2,3,2017-05-10,130,20
1445,8,2,3,2017-05-10,130,20
1445,9,2,3,2017-05-10,130,20
1445,10,2,3,2017-05-10,130,20
1446,1,2,4,2017-05-11,131,20
1446,2,2,4,2017-05-11,131,20
1446,3,2,4,2017-05-11,131,20
1446,4,2,4,2017-05-11,131,20
1446,5,2,4,2017-05-11,131,20
1446,6,2,4,2017-05-11,131,20
1446,7,2,4,2017-05-11,131,20
1446,8,2,4,2017-05-11,131,20
1446,9,2,4,2017-05-11,131,20
1446,10,2,4,2017-05-11,131,20
1447,1,2,5,2017-05-12,132,20
1447,2,2,5,2017-05-12,132,20
1447,3,2,5,2017-05-12,132,20
1447,4,2,5,2017-05-12,132,20
1447,5,2,5,2017-05-12,132,20
1447,6,2,5,2017-05-12,132,20
1447,7,2,5,2017-05-12,132,20
1447,8,2,5,2017-05-12,132,20
1447,9,2,5,2017-05-12,132,20
1447,10,2,5,2017-05-12,132,20
1448,2,3,6,2017-05-13,133,20
1448,3,3,6,2017-05-13,133,20
1448,4,3,6,2017-05-13,133,20
1448,5,3,6,2017-05-13,133,20
1448,6,3,6,2017-05-13,133,20
1448,7,3,6,2017-05-13,133,20
1448,8,3,6,2017-05-13,133,20
1448,9,3,6,2017-05-13,133,20
1448,10,3,6,2017-05-13,133,20
1449,10,2,1,2017-05-15,135,21
1450,1,2,2,2017-05-16,136,21
1450,2,2,2,2017-05-16,136,21
1450,3,2,2,2017-05-16,136,21
1450,4,2,2,2017-05-16,136,21
1450,5,2,2,2017-05-16,136,21
1450,6,2,2,2017-05-16,136,21
1450,7,2,2,2017-05-16,136,21
1450,8,2,2,2017-05-16,136,21
1450,9,2,2,2017-05-16,136,21
1450,10,2,2,2017-05-16,136,21
1451,1,2,3,2017-05-17,137,21
1451,2,2,3,2017-05-17,137,21
1451,3,2,3,2017-05-17,137,21
1451,4,2,3,2017-05-17,137,21
1451,5,2,3,2017-05-17,137,21
1451,6,2,3,2017-05-17,137,21
1451,7,2,3,2017-05-17,137,21
1451,8,2,3,2017-05-17,137,21
1451,9,2,3,2017-05-17,137,21
1451,10,2,3,2017-05-17,137,21
1452,1,2,4,2017-05-18,138,21
1452,2,2,4,2017-05-18,138,21
1452,3,2,4,2017-05-18,138,21
1452,4,2,4,2017-05-18,138,21
1452,5,2,4,2017-05-18,138,21
1452,6,2,4,2017-05-18,138,21
1452,7,2,4,2017-05-18,138,21
1452,8,2,4,2017-05-18,138,21
1452,9,2,4,2017-05-18,138,21
1452,10,2,4,2017-05-18,138,21
1453,1,2,5,2017-05-19,139,21
1453,2,2,5,2017-05-19,139,21
1453,3,2,5,2017-05-19,139,21
1453,4,2,5,2017-05-19,139,21
1453,5,2,5,2017-05-19,139,21
1453,6,2,5,2017-05-19,139,21
1453,7,2,5,2017-05-19,139,21
1453,8,2,5,2017-05-19,139,21
1453,9,2,5,2017-05-19,139,21
1453,10,2,5,2017-05-19,139,21
1454,2,3,6,2017-05-20,140,21
1454,3,3,6,2017-05-20,140,21
1454,4,3,6,2017-05-20,140,21
1454,5,3,6,2017-05-20,140,21
1454,6,3,6,2017-05-20,140,21
1454,7,3,6,2017-05-20,140,21
1454,8,3,6,2017-05-20,140,21
1454,9,3,6,2017-05-20,140,21
1454,10,3,6,2017-05-20,140,21
1455,1,3,7,2017-05-21,141,21
1455,6,3,7,2017-05-21,141,21
1455,9,3,7,2017-05-21,141,21
1456,1,2,1,2017-05-22,142,22
1456,2,2,1,2017-05-22,142,22
1456,3,2,1,2017-05-22,142,22
1456,4,2,1,2017-05-22,142,22
1456,5,2,1,2017-05-22,142,22
1456,6,2,1,2017-05-22,142,22
1456,7,2,1,2017-05-22,142,22
1456,8,2,1,2017-05-22,142,22
1456,9,2,1,2017-05-22,142,22
1456,10,2,1,2017-05-22,142,22
1457,1,2,2,2017-05-23,143,22
1457,2,2,2,2017-05-23,143,22
1457,3,2,2,2017-05-23,143,22
1457,4,2,2,2017-05-23,143,22
1457,5,2,2,2017-05-23,143,22
1457,6,2,2,2017-05-23,143,22
1457,7,2,2,2017-05-23,143,22
1457,8,2,2,2017-05-23,143,22
1457,9,2,2,2017-05-23,143,22
1457,10,2,2,2017-05-23,143,22
1458,1,2,3,2017-05-24,144,22
1458,2,2,3,2017-05-24,144,22
1458,3,2,3,2017-05-24,144,22
1458,4,2,3,2017-05-24,144,22
1458,5,2,3,2017-05-24,144,22
1458,6,2,3,2017-05-24,144,22
1458,7,2,3,2017-05-24,144,22
1458,8,2,3,2017-05-24,144,22
1458,9,2,3,2017-05-24,144,22
1458,10,2,3,2017-05-24,144,22
1459,1,2,4,2017-05-25,145,22
1459,2,2,4,2017-05-25,145,22
1459,3,2,4,2017-05-25,145,22
1459,4,2,4,2017-05-25,145,22
1459,5,2,4,2017-05-25,145,22
1459,6,2,4,2017-05-25,145,22
1459,7,2,4,2017-05-25,145,22
1459,8,2,4,2017-05-25,145,22
1459,9,2,4,2017-05-25,145,22
1459,10,2,4,2017-05-25,145,22
1460,1,2,5,2017-05-26,146,22
1460,2,2,5,2017-05-26,146,22
1460,3,2,5,2017-05-26,146,22
1460,4,2,5,2017-05-26,146,22
1460,5,2,5,2017-05-26,146,22
1460,6,2,5,2017-05-26,146,22
1460,7,2,5,2017-05-26,146,22
1460,8,2,5,2017-05-26,146,22
1460,9,2,5,2017-05-26,146,22
1460,10,2,5,2017-05-26,146,22
1461,1,0,6,2017-05-27,147,22
1461,2,0,6,2017-05-27,147,22
1461,3,0,6,2017-05-27,147,22
1461,4,0,6,2017-05-27,147,22
1461,5,0,6,2017-05-27,147,22
1461,6,0,6,2017-05-27,147,22
1461,7,0,6,2017-05-27,147,22
1461,8,0,6,2017-05-27,147,22
1461,9,0,6,2017-05-27,147,22
1461,10,0,6,2017-05-27,147,22
1462,1,1,7,2017-05-28,148,22
1462,2,1,7,2017-05-28,148,22
1462,4,1,7,2017-05-28,148,22
1462,5,1,7,2017-05-28,148,22
1462,6,1,7,2017-05-28,148,22
1462,9,1,7,2017-05-28,148,22
1462,10,1,7,2017-05-28,148,22
1463,6,1,1,2017-05-29,149,23
1464,1,1,2,2017-05-30,150,23
1464,3,1,2,2017-05-30,150,23
1464,4,1,2,2017-05-30,150,23
1464,6,1,2,2017-05-30,150,23
1464,7,1,2,2017-05-30,150,23
1464,9,1,2,2017-05-30,150,23
1464,10,1,2,2017-05-30,150,23
1465,1,2,3,2017-05-31,151,23
1465,2,2,3,2017-05-31,151,23
1465,3,2,3,2017-05-31,151,23
1465,4,2,3,2017-05-31,151,23
1465,5,2,3,2017-05-31,151,23
1465,6,2,3,2017-05-31,151,23
1465,7,2,3,2017-05-31,151,23
1465,8,2,3,2017-05-31,151,23
1465,9,2,3,2017-05-31,151,23
1465,10,2,3,2017-05-31,151,23
1466,1,2,4,2017-06-01,152,23
1466,2,2,4,2017-06-01,152,23
1466,3,2,4,2017-06-01,152,23
1466,4,2,4,2017-06-01,152,23
1466,5,2,4,2017-06-01,152,23
1466,6,2,4,2017-06-01,152,23
1466,7,2,4,2017-06-01,152,23
1466,8,2,4,2017-06-01,152,23
1466,9,2,4,2017-06-01,152,23
1466,10,2,4,2017-06-01,152,23
1467,1,2,5,2017-06-02,153,23
1467,2,2,5,2017-06-02,153,23
1467,3,2,5,2017-06-02,153,23
1467,4,2,5,2017-06-02,153,23
1467,5,2,5,2017-06-02,153,23
1467,6,2,5,2017-06-02,153,23
1467,7,2,5,2017-06-02,153,23
1467,8,2,5,2017-06-02,153,23
1467,9,2,5,2017-06-02,153,23
1467,10,2,5,2017-06-02,153,23
1468,1,3,6,2017-06-03,154,23
1468,2,3,6,2017-06-03,154,23
1468,3,3,6,2017-06-03,154,23
1468,4,3,6,2017-06-03,154,23
1468,5,3,6,2017-06-03,154,23
1468,6,3,6,2017-06-03,154,23
1468,7,3,6,2017-06-03,154,23
1468,8,3,6,2017-06-03,154,23
1468,9,3,6,2017-06-03,154,23
1468,10,3,6,2017-06-03,154,23
1469,1,2,1,2017-06-05,156,24
1469,2,2,1,2017-06-05,156,24
1469,3,2,1,2017-06-05,156,24
1469,4,2,1,2017-06-05,156,24
1469,5,2,1,2017-06-05,156,24
1469,6,2,1,2017-06-05,156,24
1469,7,2,1,2017-06-05,156,24
1469,8,2,1,2017-06-05,156,24
1469,9,2,1,2017-06-05,156,24
1469,10,2,1,2017-06-05,156,24
1470,1,2,2,2017-06-06,157,24
1470,2,2,2,2017-06-06,157,24
1470,3,2,2,2017-06-06,157,24
1470,4,2,2,2017-06-06,157,24
1470,5,2,2,2017-06-06,157,24
1470,6,2,2,2017-06-06,157,24
1470,7,2,2,2017-06-06,157,24
1470,8,2,2,2017-06-06,157,24
1470,9,2,2,2017-06-06,157,24
1470,10,2,2,2017-06-06,157,24
1471,1,2,3,2017-06-07,158,24
1471,2,2,3,2017-06-07,158,24
1471,3,2,3,2017-06-07,158,24
1471,4,2,3,2017-06-07,158,24
1471,5,2,3,2017-06-07,158,24
1471,6,2,3,2017-06-07,158,24
1471,7,2,3,2017-06-07,158,24
1471,8,2,3,2017-06-07,158,24
1471,9,2,3,2017-06-07,158,24
1471,10,2,3,2017-06-07,158,24
1472,1,2,4,2017-06-08,159,24
1472,2,2,4,2017-06-08,159,24
1472,3,2,4,2017-06-08,159,24
1472,4,2,4,2017-06-08,159,24
1472,5,2,4,2017-06-08,159,24
1472,6,2,4,2017-06-08,159,24
1472,7,2,4,2017-06-08,159,24
1472,8,2,4,2017-06-08,159,24
1472,9,2,4,2017-06-08,159,24
1472,10,2,4,2017-06-08,159,24
1473,1,2,5,2017-06-09,160,24
1473,2,2,5,2017-06-09,160,24
1473,3,2,5,2017-06-09,160,24
1473,4,2,5,2017-06-09,160,24
1473,5,2,5,2017-06-09,160,24
1473,6,2,5,2017-06-09,160,24
1473,7,2,5,2017-06-09,160,24
1473,8,2,5,2017-06-09,160,24
1473,9,2,5,2017-06-09,160,24
1473,10,2,5,2017-06-09,160,24
1474,1,3,6,2017-06-10,161,24
1474,2,3,6,2017-06-10,161,24
1474,3,3,6,2017-06-10,161,24
1474,4,3,6,2017-06-10,161,24
1474,5,3,6,2017-06-10,161,24
1474,6,3,6,2017-06-10,161,24
1474,7,3,6,2017-06-10,161,24
1474,8,3,6,2017-06-10,161,24
1474,9,3,6,2017-06-10,161,24
1474,10,3,6,2017-06-10,161,24
1475,3,3,7,2017-06-11,162,24
1475,6,3,7,2017-06-11,162,24
1475,9,3,7,2017-06-11,162,24
1475,10,3,7,2017-06-11,162,24
1476,1,2,1,2017-06-12,163,25
1476,2,2,1,2017-06-12,163,25
1476,3,2,1,2017-06-12,163,25
1476,4,2,1,2017-06-12,163,25
1476,5,2,1,2017-06-12,163,25
1476,6,2,1,2017-06-12,163,25
1476,7,2,1,2017-06-12,163,25
1476,8,2,1,2017-06-12,163,25
1476,9,2,1,2017-06-12,163,25
1476,10,2,1,2017-06-12,163,25
1477,1,2,2,2017-06-13,164,25
1477,2,2,2,2017-06-13,164,25
1477,3,2,2,2017-06-13,164,25
1477,4,2,2,2017-06-13,164,25
1477,5,2,2,2017-06-13,164,25
1477,6,2,2,2017-06-13,164,25
1477,7,2,2,2017-06-13,164,25
1477,8,2,2,2017-06-13,164,25
1477,9,2,2,2017-06-13,164,25
1477,10,2,2,2017-06-13,164,25
1478,1,2,3,2017-06-14,165,25
1478,2,2,3,2017-06-14,165,25
1478,3,2,3,2017-06-14,165,25
1478,4,2,3,2017-06-14,165,25
1478,5,2,3,2017-06-14,165,25
1478,6,2,3,2017-06-14,165,25
1478,7,2,3,2017-06-14,165,25
1478,8,2,3,2017-06-14,165,25
1478,9,2,3,2017-06-14,165,25
1478,10,2,3,2017-06-14,165,25
1479,1,2,4,2017-06-15,166,25
1479,2,2,4,2017-06-15,166,25
1479,3,2,4,2017-06-15,166,25
1479,4,2,4,2017-06-15,166,25
1479,5,2,4,2017-06-15,166,25
1479,6,2,4,2017-06-15,166,25
1479,7,2,4,2017-06-15,166,25
1479,8,2,4,2017-06-15,166,25
1479,9,2,4,2017-06-15,166,25
1479,10,2,4,2017-06-15,166,25
1480,1,2,5,2017-06-16,167,25
1480,2,2,5,2017-06-16,167,25
1480,3,2,5,2017-06-16,167,25
1480,4,2,5,2017-06-16,167,25
1480,5,2,5,2017-06-16,167,25
1480,6,2,5,2017-06-16,167,25
1480,7,2,5,2017-06-16,167,25
1480,8,2,5,2017-06-16,167,25
1480,9,2,5,2017-06-16,167,25
1480,10,2,5,2017-06-16,167,25
1481,1,3,6,2017-06-17,168,25
1481,2,3,6,2017-06-17,168,25
1481,3,3,6,2017-06-17,168,25
1481,4,3,6,2017-06-17,168,25
1481,5,3,6,2017-06-17,168,25
1481,6,3,6,2017-06-17,168,25
1481,7,3,6,2017-06-17,168,25
1481,8,3,6,2017-06-17,168,25
1481,9,3,6,2017-06-17,168,25
1481,10,3,6,2017-06-17,168,25
1482,1,3,7,2017-06-18,169,25
1482,2,3,7,2017-06-18,169,25
1482,4,3,7,2017-06-18,169,25
1482,8,3,7,2017-06-18,169,25
1482,9,3,7,2017-06-18,169,25
1483,1,2,1,2017-06-19,170,26
1483,2,2,1,2017-06-19,170,26
1483,3,2,1,2017-06-19,170,26
1483,4,2,1,2017-06-19,170,26
1483,5,2,1,2017-06-19,170,26
1483,6,2,1,2017-06-19,170,26
1483,7,2,1,2017-06-19,170,26
1483,8,2,1,2017-06-19,170,26
